date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:27:38	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:38%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-cyrillic-700-normal.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-cyrillic-700-normal1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:38	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:38%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-all-700-normal.woff?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-all-700-normal1974.woff	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:39	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:39%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-700-normal.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-700-normal1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:39	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:39%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-ext-700-normal.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-ext-700-normal1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:39	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:39%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-vietnamese-700-normal.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-vietnamese-700-normal1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:40	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:40%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-latin-ext-700-normal.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-latin-ext-700-normal1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:40	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:40%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-latin-700-normal.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-latin-700-normal1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:40	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:40%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-cyrillic-ext-700-italic.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-cyrillic-ext-700-italic1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:41	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:41%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-cyrillic-700-italic.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-cyrillic-700-italic1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:41	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:41%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-all-700-italic.woff?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-all-700-italic1974.woff	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:41	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:41%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-devanagari-700-italic.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-devanagari-700-italic1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:42%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-ext-700-italic.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-ext-700-italic1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:42%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-700-italic.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-greek-700-italic1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:42%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-vietnamese-700-italic.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-vietnamese-700-italic1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:43	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:43%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-latin-ext-700-italic.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-latin-ext-700-italic1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:43	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:43%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-latin-700-italic.woff2?ver=27	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans/noto-sans-latin-700-italic1974.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:43	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:43%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-cyrillic-ext-400-italic.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-cyrillic-ext-400-italic9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:44	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:44%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-ext-400-italic.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-ext-400-italic9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:44	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:44%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-cyrillic-400-italic.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-cyrillic-400-italic9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:44	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:44%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-all-400-italic.woff?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-all-400-italic9bfa.woff	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:45	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:45%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-vietnamese-400-italic.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-vietnamese-400-italic9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:45	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:45%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-400-italic.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-400-italic9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:45	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:45%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-latin-ext-400-italic.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-latin-ext-400-italic9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:46	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:46%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-cyrillic-ext-700-italic.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-cyrillic-ext-700-italic9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:46	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:46%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-latin-400-italic.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-latin-400-italic9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:46	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:46%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-all-700-italic.woff?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-all-700-italic9bfa.woff	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:47	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:47%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-ext-700-italic.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-ext-700-italic9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:47	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:47%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-700-italic.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-700-italic9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:47	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:47%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-latin-ext-700-italic.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-latin-ext-700-italic9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:48	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:48%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-latin-700-italic.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-latin-700-italic9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:48	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:48%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-cyrillic-ext-400-normal.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-cyrillic-ext-400-normal9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:48	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:48%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-all-400-normal.woff?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-all-400-normal9bfa.woff	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:49	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:49%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-cyrillic-400-normal.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-cyrillic-400-normal9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:49	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:49%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-ext-400-normal.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-ext-400-normal9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:49	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:49%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-400-normal.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-400-normal9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:50	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:50%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-latin-ext-400-normal.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-latin-ext-400-normal9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:50	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:50%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-vietnamese-400-normal.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-vietnamese-400-normal9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:50	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:50%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-latin-400-normal.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-latin-400-normal9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:51	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:51%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-all-700-normal.woff?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-all-700-normal9bfa.woff	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:51	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:51%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-cyrillic-ext-700-normal.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-cyrillic-ext-700-normal9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:51	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:51%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-cyrillic-700-normal.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-cyrillic-700-normal9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:52	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:52%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-vietnamese-700-normal.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-vietnamese-700-normal9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:52	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:52%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-700-normal.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-700-normal9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:52	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:52%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-ext-700-normal.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-greek-ext-700-normal9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
18:27:53	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2031%20Dec%202023%2012:57:53%20GMT	http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-latin-ext-700-normal.woff2?ver=21	/home/latish/websites/httrack/latish-sherigar.com/localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-serif/noto-serif-latin-ext-700-normal9bfa.woff2	(from http://localhost/blogs/iLatish/wp-content/themes/twentyfifteen/assets/fonts/noto-sans-plus-noto-serif-plus-inconsolata.css?ver=20230328)
